KPIID,NomIndicateur,UniteMesure,noIndicateur,TypeIndicateur,ville,DateDonnee,Valeur,Calcul
2512,Coût des frais juridiques internes pour 1 000 $ de dépenses municipales,$,LEGL252,REM Canada,Montréal,2017,2.98165, ( VJUS100008 + VJUS900010 ) / ( VADM100045 * 1000 ) 
2514,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL317A,REM Canada,Montréal,2013,17436.96296,VRHU900008 / VRHU900009 
2514,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL317A,REM Canada,Montréal,2014,18663.46053,VRHU900008 / VRHU900009 
2514,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL317A,REM Canada,Montréal,2015,24481.94737,VRHU900008 / VRHU900009 
2514,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL317A,REM Canada,Montréal,2016,26151.87273,VRHU900008 / VRHU900009 
2514,Nombre de dépôts directs et de chèques de paie émis par équivalent à temps plein (ETP) assurant le service de la paie,Quantité,FPRL317A,REM Canada,Montréal,2017,24183.82812,VRHU900008 / VRHU900009 
2515,Coût total du traitement d’eau potable par mégalitre d’eau traité,$,WATR310T,REM Canada,Montréal,2012,115.80065, ( VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2515,Coût total du traitement d’eau potable par mégalitre d’eau traité,$,WATR310T,REM Canada,Montréal,2013,121.5699, ( VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2515,Coût total du traitement d’eau potable par mégalitre d’eau traité,$,WATR310T,REM Canada,Montréal,2014,117.05756, ( VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2515,Coût total du traitement d’eau potable par mégalitre d’eau traité,$,WATR310T,REM Canada,Montréal,2015,121.2093, ( VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2515,Coût total du traitement d’eau potable par mégalitre d’eau traité,$,WATR310T,REM Canada,Montréal,2016,137.12906, ( VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2515,Coût total du traitement d’eau potable par mégalitre d’eau traité,$,WATR310T,REM Canada,Montréal,2017,148.34281, ( VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2516,Coût des heures de travail pour les avocats salariés,$,LEGL315,REM Canada,Montréal,2012,150.3534, ( VJUS100008 + VJUS900010 ) / VADM900008 
2516,Coût des heures de travail pour les avocats salariés,$,LEGL315,REM Canada,Montréal,2013,156.93968, ( VJUS100008 + VJUS900010 ) / VADM900008 
2516,Coût des heures de travail pour les avocats salariés,$,LEGL315,REM Canada,Montréal,2014,141.13244, ( VJUS100008 + VJUS900010 ) / VADM900008 
2516,Coût des heures de travail pour les avocats salariés,$,LEGL315,REM Canada,Montréal,2015,130.41042, ( VJUS100008 + VJUS900010 ) / VADM900008 
2516,Coût des heures de travail pour les avocats salariés,$,LEGL315,REM Canada,Montréal,2016,138.38326, ( VJUS100008 + VJUS900010 ) / VADM900008 
2516,Coût des heures de travail pour les avocats salariés,$,LEGL315,REM Canada,Montréal,2017,137.67331, ( VJUS100008 + VJUS900010 ) / VADM900008 
2519,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL306A,REM Canada,Montréal,2013,4.75386, ( VRHU100010 + VRHU100029 ) / VRHU900008 
2519,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL306A,REM Canada,Montréal,2014,5.57485, ( VRHU100010 + VRHU100029 ) / VRHU900008 
2519,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL306A,REM Canada,Montréal,2015,5.00259, ( VRHU100010 + VRHU100029 ) / VRHU900008 
2519,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL306A,REM Canada,Montréal,2016,4.37551, ( VRHU100010 + VRHU100029 ) / VRHU900008 
2519,Coûts d’exploitation pour effectuer un dépôt direct ou émettre un chèque de paie,$,FPRL306A,REM Canada,Montréal,2017,4.20873, ( VRHU100010 + VRHU100029 ) / VRHU900008 
2520,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REM Canada,Montréal,2015,1674.99157, ( VINC100002 + VINC100022 + VINC100001 ) / VINC900019 
2520,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REM Canada,Montréal,2016,1645.09239, ( VINC100002 + VINC100022 + VINC100001 ) / VINC900019 
2520,Coût total du service des incendies par sortie de véhicule,$,FIRE315T,REM Canada,Montréal,2017,1725.24513, ( VINC100002 + VINC100022 + VINC100001 ) / VINC900019 
2523,Coût total des bibliothèques par utilisation,$,PLIB305T,REM Canada,Montréal,2013,3.51153, ( VBIB100011 + VBIB100003 + VBIB100046 + VBIB100009 + VBIB100012 + VBIB100048 ) / ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) 
2523,Coût total des bibliothèques par utilisation,$,PLIB305T,REM Canada,Montréal,2014,3.26245, ( VBIB100011 + VBIB100003 + VBIB100046 + VBIB100009 + VBIB100012 + VBIB100048 ) / ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) 
2523,Coût total des bibliothèques par utilisation,$,PLIB305T,REM Canada,Montréal,2015,3.21398, ( VBIB100011 + VBIB100003 + VBIB100046 + VBIB100009 + VBIB100012 + VBIB100048 ) / ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) 
2523,Coût total des bibliothèques par utilisation,$,PLIB305T,REM Canada,Montréal,2016,3.20072, ( VBIB100011 + VBIB100003 + VBIB100046 + VBIB100009 + VBIB100012 + VBIB100048 ) / ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) 
2523,Coût total des bibliothèques par utilisation,$,PLIB305T,REM Canada,Montréal,2017,2.86133, ( VBIB100011 + VBIB100003 + VBIB100046 + VBIB100009 + VBIB100012 + VBIB100048 ) / ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) 
2524,Nombre total d’utilisations des bibliothèques par habitant,Quantité,PLIB105M,REM Canada,Montréal,2011,0, ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) / VPOP900002 
2524,Nombre total d’utilisations des bibliothèques par habitant,Quantité,PLIB105M,REM Canada,Montréal,2012,16.18339, ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) / VPOP900002 
2524,Nombre total d’utilisations des bibliothèques par habitant,Quantité,PLIB105M,REM Canada,Montréal,2013,16.87479, ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) / VPOP900002 
2524,Nombre total d’utilisations des bibliothèques par habitant,Quantité,PLIB105M,REM Canada,Montréal,2014,17.32549, ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) / VPOP900002 
2524,Nombre total d’utilisations des bibliothèques par habitant,Quantité,PLIB105M,REM Canada,Montréal,2015,24.95233, ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) / VPOP900002 
2524,Nombre total d’utilisations des bibliothèques par habitant,Quantité,PLIB105M,REM Canada,Montréal,2016,25.54213, ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) / VPOP900002 
2524,Nombre total d’utilisations des bibliothèques par habitant,Quantité,PLIB105M,REM Canada,Montréal,2017,27.17944, ( VBIB900013 + VBIB900049 + VBIB900014 + VBIB900050 + VBIB900015 + VBIB900004 + VBIB900016 + VBIB900056 + VBIB900017 + VBIB900057 + VBIB900018 + VBIB900058 + VBIB900019 + VBIB900005 + VBIB900020 + VBIB900032 + VBIB900021 + VBIB900033 + VBIB900022 + VBIB900034 + VBIB900023 + VBIB900035 + VBIB900024 + VBIB900059 + VBIB900025 + VBIB900060 ) / VPOP900002 
2527,Nombre total de documents en bibliothèque par habitant,Quantité,PLIB205,REM Canada,Montréal,2012,2.49888, ( VBIB900026 + VBIB900061 ) / VPOP900002
2527,Nombre total de documents en bibliothèque par habitant,Quantité,PLIB205,REM Canada,Montréal,2013,2.53615, ( VBIB900026 + VBIB900061 ) / VPOP900002
2527,Nombre total de documents en bibliothèque par habitant,Quantité,PLIB205,REM Canada,Montréal,2014,2.4467, ( VBIB900026 + VBIB900061 ) / VPOP900002
2527,Nombre total de documents en bibliothèque par habitant,Quantité,PLIB205,REM Canada,Montréal,2015,4.4193, ( VBIB900026 + VBIB900061 ) / VPOP900002
2527,Nombre total de documents en bibliothèque par habitant,Quantité,PLIB205,REM Canada,Montréal,2016,4.60755, ( VBIB900026 + VBIB900061 ) / VPOP900002
2527,Nombre total de documents en bibliothèque par habitant,Quantité,PLIB205,REM Canada,Montréal,2017,4.58034, ( VBIB900026 + VBIB900061 ) / VPOP900002
2528,Moyenne de prêts par document en bibliothèque (roulement),Quantité,PLIB405,REM Canada,Montréal,2011,0, ( VBIB900013 + VBIB900049 + VBIB900018 + VBIB900058 ) / ( VBIB900027 + VBIB900006 ) 
2528,Moyenne de prêts par document en bibliothèque (roulement),Quantité,PLIB405,REM Canada,Montréal,2012,2.69793, ( VBIB900013 + VBIB900049 + VBIB900018 + VBIB900058 ) / ( VBIB900027 + VBIB900006 ) 
2528,Moyenne de prêts par document en bibliothèque (roulement),Quantité,PLIB405,REM Canada,Montréal,2013,2.66518, ( VBIB900013 + VBIB900049 + VBIB900018 + VBIB900058 ) / ( VBIB900027 + VBIB900006 ) 
2528,Moyenne de prêts par document en bibliothèque (roulement),Quantité,PLIB405,REM Canada,Montréal,2014,2.80259, ( VBIB900013 + VBIB900049 + VBIB900018 + VBIB900058 ) / ( VBIB900027 + VBIB900006 ) 
2528,Moyenne de prêts par document en bibliothèque (roulement),Quantité,PLIB405,REM Canada,Montréal,2015,2.48961, ( VBIB900013 + VBIB900049 + VBIB900018 + VBIB900058 ) / ( VBIB900027 + VBIB900006 ) 
2528,Moyenne de prêts par document en bibliothèque (roulement),Quantité,PLIB405,REM Canada,Montréal,2016,2.5288, ( VBIB900013 + VBIB900049 + VBIB900018 + VBIB900058 ) / ( VBIB900027 + VBIB900006 ) 
2528,Moyenne de prêts par document en bibliothèque (roulement),Quantité,PLIB405,REM Canada,Montréal,2017,2.64778, ( VBIB900013 + VBIB900049 + VBIB900018 + VBIB900058 ) / ( VBIB900027 + VBIB900006 ) 
2529,Coût de distribution de l’eau potable par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2011,24548.14815, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900063
2529,Coût de distribution de l’eau potable par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2012,23538.88889, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900063
2529,Coût de distribution de l’eau potable par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2013,28113.35718, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900063
2529,Coût de distribution de l’eau potable par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2014,29052.64352, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900063
2529,Coût de distribution de l’eau potable par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2015,31398.457, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900063
2529,Coût de distribution de l’eau potable par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2016,31442.83122, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900063
2529,Coût de distribution de l’eau potable par kilomètre de conduite (incluant l’amortissement),$,NULL,MAMOT,Montréal,2017,33082.9932, ( VEAU100001 - VEAU100035 + VEAU100002 ) / VEAU900063
2530,Mégalitres d’eaux usées traités pour 100 000 habitants,Quantité,WWTR210,REM Canada,Montréal,2011,55706.31256,VEAU900014 / VPOP900002 * 100000
2530,Mégalitres d’eaux usées traités pour 100 000 habitants,Quantité,WWTR210,REM Canada,Montréal,2012,48764.23429,VEAU900014 / VPOP900002 * 100000
2530,Mégalitres d’eaux usées traités pour 100 000 habitants,Quantité,WWTR210,REM Canada,Montréal,2013,51061.0304,VEAU900014 / VPOP900002 * 100000
2530,Mégalitres d’eaux usées traités pour 100 000 habitants,Quantité,WWTR210,REM Canada,Montréal,2014,45363.77,VEAU900014 / VPOP900002 * 100000
2530,Mégalitres d’eaux usées traités pour 100 000 habitants,Quantité,WWTR210,REM Canada,Montréal,2015,41259.66752,VEAU900014 / VPOP900002 * 100000
2530,Mégalitres d’eaux usées traités pour 100 000 habitants,Quantité,WWTR210,REM Canada,Montréal,2016,42574.99932,VEAU900014 / VPOP900002 * 100000
2530,Mégalitres d’eaux usées traités pour 100 000 habitants,Quantité,WWTR210,REM Canada,Montréal,2017,43135.42805,VEAU900014 / VPOP900002 * 100000
2532,Coût total des activités culturelles par habitant,$,CLTR205T,REM Canada,Montréal,2013,41.60176, ( VCLT100004 + VCLT100014 + VCLT100005 - VCLT100015 ) / VPOP900004 
2532,Coût total des activités culturelles par habitant,$,CLTR205T,REM Canada,Montréal,2014,45.06626, ( VCLT100004 + VCLT100014 + VCLT100005 - VCLT100015 ) / VPOP900004 
2532,Coût total des activités culturelles par habitant,$,CLTR205T,REM Canada,Montréal,2015,45.99648, ( VCLT100004 + VCLT100014 + VCLT100005 - VCLT100015 ) / VPOP900004 
2532,Coût total des activités culturelles par habitant,$,CLTR205T,REM Canada,Montréal,2016,46.9319, ( VCLT100004 + VCLT100014 + VCLT100005 - VCLT100015 ) / VPOP900004 
2532,Coût total des activités culturelles par habitant,$,CLTR205T,REM Canada,Montréal,2017,52.12489, ( VCLT100004 + VCLT100014 + VCLT100005 - VCLT100015 ) / VPOP900004 
2534,Coût total du traitement et de la distribution/transmission d’eau potable par mégalitre d’eau traité,$,WATR315T,REM Canada,Montréal,2012,302.20544, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 + VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2534,Coût total du traitement et de la distribution/transmission d’eau potable par mégalitre d’eau traité,$,WATR315T,REM Canada,Montréal,2013,347.35046, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 + VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2534,Coût total du traitement et de la distribution/transmission d’eau potable par mégalitre d’eau traité,$,WATR315T,REM Canada,Montréal,2014,359.54181, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 + VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2534,Coût total du traitement et de la distribution/transmission d’eau potable par mégalitre d’eau traité,$,WATR315T,REM Canada,Montréal,2015,410.20518, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 + VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2534,Coût total du traitement et de la distribution/transmission d’eau potable par mégalitre d’eau traité,$,WATR315T,REM Canada,Montréal,2016,428.32453, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 + VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2534,Coût total du traitement et de la distribution/transmission d’eau potable par mégalitre d’eau traité,$,WATR315T,REM Canada,Montréal,2017,465.89346, ( VEAU100049 + VEAU100036 + VEAU100050 - VEAU100037 + VEAU100025 + VEAU100038 + VEAU100026 - VEAU100039 ) / VEAU900048 
2535,Coût total du système de transport/collecte des eaux usées par kilomètre de conduite,$,WWTR305T,REM Canada,Montréal,2012,19706.60765, ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) / VEAU900043 
2535,Coût total du système de transport/collecte des eaux usées par kilomètre de conduite,$,WWTR305T,REM Canada,Montréal,2013,19682.45448, ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) / VEAU900043 
2535,Coût total du système de transport/collecte des eaux usées par kilomètre de conduite,$,WWTR305T,REM Canada,Montréal,2014,18025.97565, ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) / VEAU900043 
2535,Coût total du système de transport/collecte des eaux usées par kilomètre de conduite,$,WWTR305T,REM Canada,Montréal,2015,18888.21299, ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) / VEAU900043 
2535,Coût total du système de transport/collecte des eaux usées par kilomètre de conduite,$,WWTR305T,REM Canada,Montréal,2016,20238.87253, ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) / VEAU900043 
2535,Coût total du système de transport/collecte des eaux usées par kilomètre de conduite,$,WWTR305T,REM Canada,Montréal,2017,21744.60943, ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) / VEAU900043 
2536,Coût total du système de traitement des eaux usées par mégalitre d’eau traité,$,WWTR310T,REM Canada,Montréal,2012,174.15663, ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) / VEAU900014 
2536,Coût total du système de traitement des eaux usées par mégalitre d’eau traité,$,WWTR310T,REM Canada,Montréal,2013,163.47263, ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) / VEAU900014 
2536,Coût total du système de traitement des eaux usées par mégalitre d’eau traité,$,WWTR310T,REM Canada,Montréal,2014,139.81271, ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) / VEAU900014 
2536,Coût total du système de traitement des eaux usées par mégalitre d’eau traité,$,WWTR310T,REM Canada,Montréal,2015,156.19905, ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) / VEAU900014 
2536,Coût total du système de traitement des eaux usées par mégalitre d’eau traité,$,WWTR310T,REM Canada,Montréal,2016,152.88185, ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) / VEAU900014 
2536,Coût total du système de traitement des eaux usées par mégalitre d’eau traité,$,WWTR310T,REM Canada,Montréal,2017,147.93968, ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) / VEAU900014 
2537,Coût total du système de traitement et de transport/collecte des eaux usées par mégalitre d’eau traité,$,WWTR315T,REM Canada,Montréal,2012,269.86464, ( ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) + ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) ) / VEAU900014 
2537,Coût total du système de traitement et de transport/collecte des eaux usées par mégalitre d’eau traité,$,WWTR315T,REM Canada,Montréal,2013,253.72997, ( ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) + ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) ) / VEAU900014 
2537,Coût total du système de traitement et de transport/collecte des eaux usées par mégalitre d’eau traité,$,WWTR315T,REM Canada,Montréal,2014,234.4002, ( ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) + ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) ) / VEAU900014 
2537,Coût total du système de traitement et de transport/collecte des eaux usées par mégalitre d’eau traité,$,WWTR315T,REM Canada,Montréal,2015,263.86743, ( ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) + ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) ) / VEAU900014 
2537,Coût total du système de traitement et de transport/collecte des eaux usées par mégalitre d’eau traité,$,WWTR315T,REM Canada,Montréal,2016,263.92191, ( ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) + ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) ) / VEAU900014 
2537,Coût total du système de traitement et de transport/collecte des eaux usées par mégalitre d’eau traité,$,WWTR315T,REM Canada,Montréal,2017,264.79821, ( ( VEAU100044 + VEAU100040 + VEAU100045 - VEAU100029 ) + ( VEAU100046 + VEAU100041 + VEAU100047 - VEAU100042 ) ) / VEAU900014 
2538,Âge moyen des conduites d’eau potable,Quantité,WATR120,REM Canada,Montréal,2011,56.1,VEAU900019 
2538,Âge moyen des conduites d’eau potable,Quantité,WATR120,REM Canada,Montréal,2012,57,VEAU900019 
2538,Âge moyen des conduites d’eau potable,Quantité,WATR120,REM Canada,Montréal,2013,58,VEAU900019 
2538,Âge moyen des conduites d’eau potable,Quantité,WATR120,REM Canada,Montréal,2014,59.4,VEAU900019 
2538,Âge moyen des conduites d’eau potable,Quantité,WATR120,REM Canada,Montréal,2015,60,VEAU900019 
2538,Âge moyen des conduites d’eau potable,Quantité,WATR120,REM Canada,Montréal,2016,60.7,VEAU900019 
2538,Âge moyen des conduites d’eau potable,Quantité,WATR120,REM Canada,Montréal,2017,60.4,VEAU900019 
2539,Mégalitres d’eau potable traités pour 100 000 habitants,Quantité,WATR210,REM Canada,Montréal,2011,38394.75326,VEAU900048 / VPOP900002 * 100000
2539,Mégalitres d’eau potable traités pour 100 000 habitants,Quantité,WATR210,REM Canada,Montréal,2012,38901.27511,VEAU900048 / VPOP900002 * 100000
2539,Mégalitres d’eau potable traités pour 100 000 habitants,Quantité,WATR210,REM Canada,Montréal,2013,37630.01587,VEAU900048 / VPOP900002 * 100000
2539,Mégalitres d’eau potable traités pour 100 000 habitants,Quantité,WATR210,REM Canada,Montréal,2014,32857.16349,VEAU900048 / VPOP900002 * 100000
2539,Mégalitres d’eau potable traités pour 100 000 habitants,Quantité,WATR210,REM Canada,Montréal,2015,30793.52711,VEAU900048 / VPOP900002 * 100000
2539,Mégalitres d’eau potable traités pour 100 000 habitants,Quantité,WATR210,REM Canada,Montréal,2016,29811.63515,VEAU900048 / VPOP900002 * 100000
2539,Mégalitres d’eau potable traités pour 100 000 habitants,Quantité,WATR210,REM Canada,Montréal,2017,28540.82422,VEAU900048 / VPOP900002 * 100000
2540,Âge moyen des conduites d’eaux usées,Quantité,WWTR105,REM Canada,Montréal,2011,52,VEAU900021 
2540,Âge moyen des conduites d’eaux usées,Quantité,WWTR105,REM Canada,Montréal,2012,52.9,VEAU900021 
2540,Âge moyen des conduites d’eaux usées,Quantité,WWTR105,REM Canada,Montréal,2013,53.9,VEAU900021 
2540,Âge moyen des conduites d’eaux usées,Quantité,WWTR105,REM Canada,Montréal,2014,58.9,VEAU900021 
2540,Âge moyen des conduites d’eaux usées,Quantité,WWTR105,REM Canada,Montréal,2015,59.6,VEAU900021 
2540,Âge moyen des conduites d’eaux usées,Quantité,WWTR105,REM Canada,Montréal,2016,60.5,VEAU900021 
2540,Âge moyen des conduites d’eaux usées,Quantité,WWTR105,REM Canada,Montréal,2017,60.5,VEAU900021 
2541,Nombre de bris par 100 kilomètres de conduite,Quantité,WATR410M,REM Canada,Montréal,2010,20.32407,VEAU900020 / VEAU900003 * 100
2541,Nombre de bris par 100 kilomètres de conduite,Quantité,WATR410M,REM Canada,Montréal,2011,23.21759,VEAU900020 / VEAU900003 * 100
2541,Nombre de bris par 100 kilomètres de conduite,Quantité,WATR410M,REM Canada,Montréal,2012,21.01852,VEAU900020 / VEAU900003 * 100
2541,Nombre de bris par 100 kilomètres de conduite,Quantité,WATR410M,REM Canada,Montréal,2013,21.25,VEAU900020 / VEAU900003 * 100
2541,Nombre de bris par 100 kilomètres de conduite,Quantité,WATR410M,REM Canada,Montréal,2014,24.08897,VEAU900020 / VEAU900003 * 100
2541,Nombre de bris par 100 kilomètres de conduite,Quantité,WATR410M,REM Canada,Montréal,2015,22.95315,VEAU900020 / VEAU900003 * 100
2541,Nombre de bris par 100 kilomètres de conduite,Quantité,WATR410M,REM Canada,Montréal,2016,18.74261,VEAU900020 / VEAU900003 * 100
2541,Nombre de bris par 100 kilomètres de conduite,Quantité,WATR410M,REM Canada,Montréal,2017,18.8327,VEAU900020 / VEAU900003 * 100
2542,Pourcentage estimé des eaux usées ayant échappé au système de traitement,%,WWTR110M,REM Canada,Montréal,2011,0.01125,VEAU900022 / ( VEAU900022 + VEAU900014 ) 
